ticket_id,created_at,resolved_at,priority,category,agent_id,resolution_hours,sla_limit_hours,sla_breach,reopened,csat_score
INC-00216,2025-01-17 10:45:00,2025-01-20 03:55:45.783876,P4-Low,Network,AGT-00012,65.18,72,False,False,4
INC-00217,2025-03-23 14:28:00,2025-03-25 01:00:36.584553,P4-Low,Access Management,AGT-00001,34.54,72,False,False,4
INC-00218,2025-05-31 08:08:00,2025-05-31 13:48:16.085555,P2-High,Access Management,AGT-00006,5.67,8,False,False,5
INC-00219,2025-02-12 08:59:00,2025-02-12 13:47:04.419297,P2-High,Network,AGT-00002,4.8,8,False,False,3
INC-00220,2025-03-06 09:35:00,2025-03-08 13:13:14.938036,P4-Low,Access Management,AGT-00011,51.64,72,False,False,4
INC-00221,2025-06-01 21:09:00,2025-06-03 09:40:02.166720,P3-Medium,Network,AGT-00007,36.52,24,True,False,3
INC-00222,2025-01-11 17:01:00,2025-01-12 05:40:16.906133,P4-Low,Hardware,AGT-00014,12.65,72,False,False,5
INC-00223,2025-05-27 11:40:00,2025-05-30 03:23:30.733707,P4-Low,Hardware,AGT-00002,63.73,72,False,True,5
INC-00224,2025-03-04 17:43:00,2025-03-04 22:48:53.782910,P3-Medium,Software,AGT-00003,5.1,24,False,False,4
INC-00225,2025-04-29 09:38:00,2025-04-29 23:51:28.362265,P3-Medium,Network,AGT-00004,14.22,24,False,False,5
INC-00226,2025-04-13 08:23:00,2025-04-14 11:05:41.777193,P3-Medium,Email/Comm,AGT-00003,26.71,24,True,False,1
INC-00227,2025-02-06 07:18:00,2025-02-06 14:01:29.928241,P2-High,Network,AGT-00005,6.72,8,False,False,5
INC-00228,2025-03-25 20:46:00,2025-03-26 06:08:40.950396,P3-Medium,Email/Comm,AGT-00013,9.38,24,False,False,5
INC-00229,2025-03-20 12:05:00,2025-03-21 00:21:39.253173,P3-Medium,Software,AGT-00005,12.28,24,False,False,4
INC-00230,2025-01-13 10:38:00,2025-01-16 02:13:31.037923,P4-Low,Hardware,AGT-00004,63.59,72,False,False,4
INC-00231,2025-04-21 08:16:00,2025-04-21 20:25:25.441007,P3-Medium,Software,AGT-00012,12.16,24,False,False,5
INC-00232,2025-02-19 11:18:00,2025-02-20 07:01:54.007380,P3-Medium,Software,AGT-00006,19.73,24,False,False,4
INC-00233,2025-06-24 14:08:00,2025-06-26 17:02:41.172473,P4-Low,Hardware,AGT-00015,50.91,72,False,False,4
INC-00234,2025-02-06 09:32:00,2025-02-07 22:30:04.774972,P4-Low,Hardware,AGT-00014,36.97,72,False,False,1
INC-00235,2025-05-13 12:38:00,2025-05-13 19:55:16.397443,P1-Critical,Access Management,AGT-00010,7.29,4,True,False,1
INC-00236,2025-06-07 16:19:00,2025-06-10 06:59:42.169607,P4-Low,Hardware,AGT-00004,62.68,72,False,False,4
INC-00237,2025-05-02 17:23:00,2025-05-02 19:10:55.893504,P3-Medium,Software,AGT-00006,1.8,24,False,False,2
INC-00238,2025-06-26 14:38:00,2025-06-27 10:07:29.884265,P3-Medium,Hardware,AGT-00013,19.49,24,False,False,5
INC-00239,2025-01-14 13:10:00,2025-01-16 01:55:51.374537,P4-Low,Access Management,AGT-00007,36.76,72,False,False,5
INC-00240,2025-03-04 03:44:00,2025-03-06 22:46:55.200105,P4-Low,Software,AGT-00011,67.05,72,False,False,1
INC-00241,2025-04-16 12:39:00,2025-04-17 00:18:35.402733,P3-Medium,Network,AGT-00008,11.66,24,False,False,5
INC-00242,2025-02-23 13:42:00,2025-02-24 06:46:55.590486,P3-Medium,Network,AGT-00002,17.08,24,False,False,4
INC-00243,2025-05-20 10:49:00,2025-05-22 22:54:59.084087,P4-Low,Software,AGT-00006,60.1,72,False,False,4
INC-00244,2025-03-05 10:19:00,2025-03-08 05:37:54.373980,P4-Low,Hardware,AGT-00005,67.32,72,False,False,5
INC-00245,2025-06-30 12:30:00,2025-06-30 20:53:51.463477,P3-Medium,Hardware,AGT-00002,8.4,24,False,False,5
INC-00246,2025-06-23 13:57:00,2025-06-25 09:15:35.911019,P4-Low,Hardware,AGT-00002,43.31,72,False,False,5
INC-00247,2025-03-15 21:05:00,2025-03-17 13:35:03.937596,P4-Low,Access Management,AGT-00003,40.5,72,False,False,4
INC-00248,2025-05-18 09:35:00,2025-05-18 22:21:24.118102,P3-Medium,Software,AGT-00002,12.77,24,False,False,2
INC-00249,2025-06-21 19:14:00,2025-06-23 03:21:25.082120,P3-Medium,Software,AGT-00003,32.12,24,True,False,1
INC-00250,2025-02-05 00:35:00,2025-02-05 21:49:23.473276,P3-Medium,Access Management,AGT-00001,21.24,24,False,False,3
INC-00251,2025-06-16 09:18:00,2025-06-16 17:12:46.542115,P3-Medium,Access Management,AGT-00005,7.91,24,False,False,4
INC-00252,2025-05-17 16:54:00,2025-05-20 13:15:26.060188,P4-Low,Network,AGT-00006,68.36,72,False,False,5
INC-00253,2025-01-10 23:25:00,2025-01-11 13:20:39.168082,P2-High,Access Management,AGT-00002,13.93,8,True,False,1
INC-00254,2025-01-10 00:36:00,2025-01-11 02:51:34.999504,P3-Medium,Access Management,AGT-00003,26.26,24,True,False,4
INC-00255,2025-05-15 12:08:00,2025-05-15 17:58:42.144981,P3-Medium,Software,AGT-00007,5.85,24,False,False,4
INC-00256,2025-04-28 14:45:00,2025-04-28 19:33:18.650682,P2-High,Network,AGT-00002,4.81,8,False,False,5
INC-00257,2025-02-14 14:40:00,2025-02-17 18:00:17.602741,P4-Low,Software,AGT-00009,75.34,72,True,False,3
INC-00258,2025-02-17 22:30:00,2025-02-18 10:50:19.119390,P3-Medium,Network,AGT-00008,12.34,24,False,False,3
INC-00259,2025-03-26 10:46:00,2025-03-27 08:19:01.999531,P3-Medium,Hardware,AGT-00009,21.55,24,False,False,3
INC-00260,2025-04-30 10:25:00,2025-05-01 10:36:49.460739,P3-Medium,Hardware,AGT-00008,24.2,24,True,False,4
INC-00261,2025-06-13 20:18:00,2025-06-15 03:45:41.006046,P4-Low,Access Management,AGT-00008,31.46,72,False,False,3
INC-00262,2025-06-05 11:44:00,2025-06-07 12:32:34.174364,P4-Low,Software,AGT-00005,48.81,72,False,False,4
INC-00263,2025-03-05 15:38:00,2025-03-05 16:08:00.000000,P3-Medium,Software,AGT-00002,0.5,24,False,False,2
INC-00264,2025-05-25 07:53:00,2025-05-25 17:41:17.635930,P3-Medium,Access Management,AGT-00001,9.8,24,False,False,4
INC-00265,2025-05-14 12:43:00,2025-05-15 04:41:46.037240,P3-Medium,Network,AGT-00003,15.98,24,False,False,4
INC-00266,2025-04-27 08:26:00,2025-04-27 10:33:57.931907,P2-High,Software,AGT-00011,2.13,8,False,False,2
INC-00267,2025-04-12 09:00:00,2025-04-13 16:03:33.445553,P3-Medium,Access Management,AGT-00008,31.06,24,True,False,2
INC-00268,2025-01-16 20:04:00,2025-01-16 20:34:00.000000,P1-Critical,Hardware,AGT-00001,0.5,4,False,False,4
INC-00269,2025-06-14 22:41:00,2025-06-15 13:09:46.718783,P3-Medium,Network,AGT-00002,14.48,24,False,False,4
INC-00270,2025-04-07 11:43:00,2025-04-09 16:19:53.321565,P4-Low,Software,AGT-00013,52.61,72,False,False,5
INC-00271,2025-05-18 11:08:00,2025-05-18 22:40:40.043442,P2-High,Access Management,AGT-00002,11.54,8,True,False,1
INC-00272,2025-06-22 15:27:00,2025-06-22 15:57:00.000000,P1-Critical,Network,AGT-00003,0.5,4,False,False,5
INC-00273,2025-01-29 03:42:00,2025-01-29 14:16:15.863277,P2-High,Hardware,AGT-00003,10.57,8,True,False,3
INC-00274,2025-01-26 14:28:00,2025-01-28 16:40:16.780393,P4-Low,Network,AGT-00002,50.2,72,False,False,5
INC-00275,2025-03-01 13:48:00,2025-03-01 14:50:13.137712,P1-Critical,Access Management,AGT-00004,1.04,4,False,False,2
INC-00276,2025-05-28 10:38:00,2025-05-29 08:19:48.580059,P3-Medium,Hardware,AGT-00011,21.7,24,False,False,5
INC-00277,2025-05-14 09:19:00,2025-05-14 16:30:48.152164,P2-High,Access Management,AGT-00015,7.2,8,False,False,4
INC-00278,2025-06-23 11:31:00,2025-06-24 00:42:53.753938,P3-Medium,Access Management,AGT-00002,13.2,24,False,True,3
INC-00279,2025-06-28 11:09:00,2025-06-29 05:42:30.300048,P3-Medium,Software,AGT-00006,18.56,24,False,False,3
INC-00280,2025-02-06 17:58:00,2025-02-07 08:53:02.968410,P3-Medium,Hardware,AGT-00002,14.92,24,False,False,4
INC-00281,2025-03-07 09:41:00,2025-03-08 04:35:29.299543,P3-Medium,Software,AGT-00004,18.91,24,False,False,4
INC-00282,2025-01-14 09:43:00,2025-01-15 09:00:49.363426,P3-Medium,Software,AGT-00011,23.3,24,False,False,1
INC-00283,2025-06-21 13:30:00,2025-06-22 01:33:03.811883,P2-High,Access Management,AGT-00007,12.05,8,True,False,4
INC-00284,2025-02-18 21:07:00,2025-02-19 05:12:50.913634,P3-Medium,Email/Comm,AGT-00002,8.1,24,False,False,5
INC-00285,2025-04-12 20:35:00,2025-04-16 17:14:38.402975,P4-Low,Software,AGT-00008,92.66,72,True,False,2
INC-00286,2025-04-03 13:31:00,2025-04-03 15:53:59.871374,P3-Medium,Software,AGT-00003,2.38,24,False,False,5
INC-00287,2025-02-22 11:26:00,2025-02-23 04:13:08.589263,P3-Medium,Access Management,AGT-00003,16.79,24,False,True,5
INC-00288,2025-05-30 13:26:00,2025-05-31 12:08:23.535547,P3-Medium,Network,AGT-00006,22.71,24,False,False,3
INC-00289,2025-05-21 14:43:00,2025-05-21 22:12:00.497533,P2-High,Software,AGT-00003,7.48,8,False,False,5
INC-00290,2025-04-28 08:50:00,2025-04-28 21:51:06.253829,P3-Medium,Access Management,AGT-00009,13.02,24,False,False,2
INC-00291,2025-06-14 21:33:00,2025-06-15 13:53:06.079190,P3-Medium,Network,AGT-00013,16.34,24,False,True,5
INC-00292,2025-04-16 08:40:00,2025-04-18 00:48:23.932705,P4-Low,Software,AGT-00009,40.14,72,False,False,5
INC-00293,2025-06-08 14:59:00,2025-06-08 16:48:16.573750,P1-Critical,Software,AGT-00004,1.82,4,False,False,4
INC-00294,2025-01-04 01:46:00,2025-01-05 02:33:48.540394,P3-Medium,Network,AGT-00006,24.8,24,True,False,5
INC-00295,2025-02-15 07:06:00,2025-02-15 10:48:50.511499,P1-Critical,Access Management,AGT-00008,3.71,4,False,False,3
INC-00296,2025-04-12 07:25:00,2025-04-12 19:52:24.203656,P3-Medium,Hardware,AGT-00004,12.46,24,False,False,3
INC-00297,2025-01-21 14:54:00,2025-01-22 16:05:48.476412,P3-Medium,Hardware,AGT-00011,25.2,24,True,False,1
INC-00298,2025-06-13 00:10:00,2025-06-13 20:37:30.226201,P3-Medium,Software,AGT-00005,20.46,24,False,False,5
INC-00299,2025-01-25 19:58:00,2025-01-26 20:28:10.429023,P3-Medium,Hardware,AGT-00015,24.5,24,True,True,1
INC-00300,2025-01-12 20:43:00,2025-01-15 11:18:33.276619,P4-Low,Access Management,AGT-00005,62.59,72,False,False,5
INC-00301,2025-03-22 01:13:00,2025-03-22 12:35:04.943685,P3-Medium,Network,AGT-00014,11.37,24,False,False,5
INC-00302,2025-02-11 13:36:00,2025-02-12 03:07:06.786042,P3-Medium,Software,AGT-00001,13.52,24,False,False,4
INC-00303,2025-02-05 17:44:00,2025-02-08 10:40:45.139569,P4-Low,Hardware,AGT-00009,64.95,72,False,False,4
INC-00304,2025-01-20 10:49:00,2025-01-23 01:01:26.659111,P4-Low,Network,AGT-00005,62.21,72,False,False,4
INC-00305,2025-04-26 12:22:00,2025-04-28 13:56:55.085235,P4-Low,Hardware,AGT-00007,49.58,72,False,False,4
INC-00306,2025-06-08 10:15:00,2025-06-08 17:09:38.325030,P2-High,Software,AGT-00004,6.91,8,False,False,2
INC-00307,2025-04-10 10:06:00,2025-04-10 21:04:18.577687,P2-High,Access Management,AGT-00007,10.97,8,True,False,4
INC-00308,2025-01-23 09:28:00,2025-01-23 22:44:02.744002,P3-Medium,Access Management,AGT-00001,13.27,24,False,False,4
INC-00309,2025-06-02 14:20:00,2025-06-02 22:44:53.427003,P2-High,Network,AGT-00006,8.41,8,True,False,1
INC-00310,2025-05-24 19:15:00,2025-05-25 11:37:56.851610,P3-Medium,Access Management,AGT-00008,16.38,24,False,False,3
INC-00311,2025-05-07 08:10:00,2025-05-08 00:25:30.781347,P3-Medium,Network,AGT-00003,16.26,24,False,False,4
INC-00312,2025-03-05 15:31:00,2025-03-06 18:18:24.773337,P3-Medium,Network,AGT-00003,26.79,24,True,False,1
INC-00313,2025-03-27 18:24:00,2025-03-28 03:47:20.245997,P2-High,Hardware,AGT-00014,9.39,8,True,False,2
INC-00314,2025-06-02 08:20:00,2025-06-03 08:50:29.077517,P3-Medium,Access Management,AGT-00012,24.51,24,True,False,3
INC-00315,2025-03-23 10:44:00,2025-03-24 15:10:37.789646,P3-Medium,Network,AGT-00004,28.44,24,True,False,5
INC-00316,2025-04-11 11:59:00,2025-04-13 14:24:12.276598,P4-Low,Hardware,AGT-00003,50.42,72,False,False,4
INC-00317,2025-04-29 21:13:00,2025-04-30 20:40:20.245573,P3-Medium,Software,AGT-00006,23.46,24,False,False,3
INC-00318,2025-04-15 15:08:00,2025-04-16 06:39:04.317410,P3-Medium,Access Management,AGT-00010,15.52,24,False,False,3
INC-00319,2025-01-19 12:38:00,2025-01-20 09:13:35.990952,P3-Medium,Access Management,AGT-00010,20.59,24,False,False,4
INC-00320,2025-05-20 04:23:00,2025-05-20 21:20:31.880034,P3-Medium,Email/Comm,AGT-00008,16.96,24,False,False,5
INC-00321,2025-03-05 14:22:00,2025-03-06 09:08:33.483792,P3-Medium,Email/Comm,AGT-00001,18.78,24,False,False,4
INC-00322,2025-03-26 22:27:00,2025-03-27 21:12:40.522333,P3-Medium,Software,AGT-00007,22.76,24,False,False,2
INC-00323,2025-06-26 13:28:00,2025-06-26 17:06:10.419391,P2-High,Access Management,AGT-00006,3.64,8,False,False,4
INC-00324,2025-01-07 12:18:00,2025-01-08 23:02:20.753540,P3-Medium,Software,AGT-00002,34.74,24,True,False,5
INC-00325,2025-03-21 10:50:00,2025-03-21 13:48:44.180993,P2-High,Email/Comm,AGT-00002,2.98,8,False,False,4
INC-00326,2025-03-23 06:02:00,2025-03-23 14:19:11.367952,P3-Medium,Software,AGT-00008,8.29,24,False,False,2
INC-00327,2025-02-12 20:47:00,2025-02-15 21:56:43.982892,P4-Low,Software,AGT-00008,73.16,72,True,False,1
INC-00328,2025-03-01 17:40:00,2025-03-02 02:56:14.949944,P2-High,Software,AGT-00014,9.27,8,True,False,3
INC-00329,2025-02-20 12:27:00,2025-02-21 11:26:34.650731,P3-Medium,Network,AGT-00007,22.99,24,False,False,5
INC-00330,2025-01-17 13:51:00,2025-01-17 22:32:57.153417,P2-High,Access Management,AGT-00011,8.7,8,True,False,1
INC-00331,2025-05-06 13:40:00,2025-05-07 07:34:07.292942,P3-Medium,Software,AGT-00003,17.9,24,False,False,4
INC-00332,2025-04-28 14:52:00,2025-04-29 01:41:19.074101,P3-Medium,Network,AGT-00004,10.82,24,False,False,5
INC-00333,2025-03-22 08:19:00,2025-03-24 11:49:57.928190,P4-Low,Software,AGT-00008,51.52,72,False,False,4
INC-00334,2025-05-28 11:11:00,2025-05-28 15:18:47.762435,P2-High,Software,AGT-00007,4.13,8,False,False,4
INC-00335,2025-02-12 12:08:00,2025-02-15 09:38:08.620806,P4-Low,Email/Comm,AGT-00002,69.5,72,False,False,5
INC-00336,2025-05-05 08:52:00,2025-05-06 01:41:24.747413,P3-Medium,Access Management,AGT-00014,16.82,24,False,False,4
INC-00337,2025-04-24 12:05:00,2025-04-24 23:28:45.680732,P3-Medium,Software,AGT-00005,11.4,24,False,False,5
INC-00338,2025-03-15 08:29:00,2025-03-15 13:51:30.538395,P2-High,Network,AGT-00002,5.38,8,False,False,5
INC-00339,2025-03-10 16:52:00,2025-03-11 14:10:12.425883,P3-Medium,Software,AGT-00006,21.3,24,False,False,4
INC-00340,2025-02-25 23:06:00,2025-02-27 13:49:31.832198,P4-Low,Access Management,AGT-00005,38.73,72,False,False,4
INC-00341,2025-03-09 10:52:00,2025-03-09 14:29:20.023016,P2-High,Access Management,AGT-00001,3.62,8,False,False,5
INC-00342,2025-05-31 15:55:00,2025-05-31 23:16:10.458865,P2-High,Access Management,AGT-00002,7.35,8,False,False,4
INC-00343,2025-02-22 17:36:00,2025-02-23 00:57:26.578796,P2-High,Network,AGT-00002,7.36,8,False,False,3
INC-00344,2025-03-16 13:54:00,2025-03-17 03:50:40.036549,P3-Medium,Hardware,AGT-00008,13.94,24,False,False,5
INC-00345,2025-04-16 20:17:00,2025-04-18 12:51:45.241995,P4-Low,Network,AGT-00009,40.58,72,False,False,2
INC-00346,2025-03-05 16:43:00,2025-03-07 23:21:27.595490,P4-Low,Hardware,AGT-00008,54.64,72,False,False,2
INC-00347,2025-01-20 14:56:00,2025-01-20 21:20:55.170965,P3-Medium,Software,AGT-00004,6.42,24,False,False,4
INC-00348,2025-04-27 21:20:00,2025-04-28 04:04:25.043298,P3-Medium,Software,AGT-00012,6.74,24,False,False,5
INC-00349,2025-06-12 15:22:00,2025-06-14 02:59:52.016070,P4-Low,Network,AGT-00015,35.63,72,False,False,5
INC-00350,2025-05-07 09:53:00,2025-05-08 02:10:32.722031,P3-Medium,Email/Comm,AGT-00011,16.29,24,False,False,4
INC-00351,2025-06-24 16:02:00,2025-06-24 23:37:17.435327,P2-High,Access Management,AGT-00010,7.59,8,False,False,5
INC-00352,2025-04-23 12:27:00,2025-04-24 18:15:10.259048,P3-Medium,Network,AGT-00012,29.8,24,True,False,3
INC-00353,2025-03-12 07:23:00,2025-03-12 16:53:06.511252,P2-High,Software,AGT-00002,9.5,8,True,False,2
INC-00354,2025-03-20 16:48:00,2025-03-22 15:36:04.425843,P4-Low,Network,AGT-00004,46.8,72,False,False,4
INC-00355,2025-02-03 14:33:00,2025-02-04 08:23:52.333212,P3-Medium,Network,AGT-00005,17.85,24,False,False,1
INC-00356,2025-04-19 15:30:00,2025-04-20 01:28:47.154298,P3-Medium,Access Management,AGT-00015,9.98,24,False,False,4
INC-00357,2025-03-18 08:49:00,2025-03-19 02:40:06.821683,P3-Medium,Network,AGT-00003,17.85,24,False,False,5
INC-00358,2025-05-25 00:41:00,2025-05-25 16:22:26.631199,P3-Medium,Software,AGT-00001,15.69,24,False,False,4
INC-00359,2025-06-07 15:55:00,2025-06-07 23:32:46.253860,P2-High,Access Management,AGT-00013,7.63,8,False,False,5
INC-00360,2025-03-31 22:20:00,2025-04-01 01:56:16.890111,P2-High,Network,AGT-00008,3.6,8,False,False,3
INC-00361,2025-06-05 10:44:00,2025-06-06 08:53:17.179610,P3-Medium,Hardware,AGT-00007,22.15,24,False,True,5
INC-00362,2025-02-18 16:18:00,2025-02-22 00:57:17.201736,P4-Low,Hardware,AGT-00007,80.65,72,True,False,3
INC-00363,2025-03-03 12:38:00,2025-03-05 12:27:29.269311,P4-Low,Hardware,AGT-00004,47.82,72,False,False,5
INC-00364,2025-04-10 18:36:00,2025-04-10 22:24:12.324399,P1-Critical,Software,AGT-00003,3.8,4,False,False,4
INC-00365,2025-01-19 01:04:00,2025-01-19 09:58:55.814296,P2-High,Software,AGT-00015,8.92,8,True,True,1
INC-00366,2025-03-15 14:32:00,2025-03-17 08:30:32.126024,P4-Low,Email/Comm,AGT-00004,41.98,72,False,False,4
INC-00367,2025-02-09 10:19:00,2025-02-10 06:06:33.863476,P3-Medium,Software,AGT-00006,19.79,24,False,False,5
INC-00368,2025-05-31 14:53:00,2025-06-02 17:08:06.652856,P4-Low,Network,AGT-00003,50.25,72,False,False,4
INC-00369,2025-03-03 06:05:00,2025-03-04 00:51:53.071638,P3-Medium,Software,AGT-00014,18.78,24,False,False,2
INC-00370,2025-06-18 16:07:00,2025-06-19 03:55:57.318225,P3-Medium,Network,AGT-00008,11.82,24,False,True,2
INC-00371,2025-05-13 17:46:00,2025-05-13 20:48:56.473255,P1-Critical,Software,AGT-00004,3.05,4,False,False,4
INC-00372,2025-01-31 16:01:00,2025-02-01 14:00:02.350788,P3-Medium,Access Management,AGT-00009,21.98,24,False,False,4
INC-00373,2025-06-10 07:29:00,2025-06-11 13:05:32.935904,P3-Medium,Hardware,AGT-00015,29.61,24,True,False,1
INC-00374,2025-01-27 19:43:00,2025-01-30 16:54:07.499478,P4-Low,Network,AGT-00002,69.19,72,False,False,3
INC-00375,2025-03-04 05:23:00,2025-03-05 16:36:31.654776,P3-Medium,Network,AGT-00012,35.23,24,True,False,1
INC-00376,2025-06-17 11:20:00,2025-06-18 21:59:10.975472,P4-Low,Access Management,AGT-00006,34.65,72,False,False,5
INC-00377,2025-01-31 12:57:00,2025-02-01 13:55:42.834338,P3-Medium,Access Management,AGT-00006,24.98,24,True,False,1
INC-00378,2025-04-30 18:49:00,2025-05-01 14:17:00.249765,P3-Medium,Network,AGT-00004,19.47,24,False,False,3
INC-00379,2025-05-25 17:47:00,2025-05-27 05:18:06.324477,P3-Medium,Network,AGT-00002,35.52,24,True,False,2
INC-00380,2025-02-20 16:34:00,2025-02-21 04:06:01.009382,P3-Medium,Software,AGT-00010,11.53,24,False,False,3
INC-00381,2025-03-30 14:44:00,2025-03-30 16:03:14.002736,P1-Critical,Software,AGT-00003,1.32,4,False,False,5
INC-00382,2025-03-20 07:33:00,2025-03-20 09:21:04.372953,P1-Critical,Software,AGT-00012,1.8,4,False,False,4
INC-00383,2025-03-13 07:58:00,2025-03-13 15:29:19.507850,P4-Low,Email/Comm,AGT-00002,7.52,72,False,False,5
INC-00384,2025-01-22 13:32:00,2025-01-23 03:19:38.255376,P3-Medium,Access Management,AGT-00005,13.79,24,False,False,5
INC-00385,2025-02-03 09:16:00,2025-02-03 13:06:34.928464,P2-High,Software,AGT-00005,3.84,8,False,False,5
INC-00386,2025-04-26 09:04:00,2025-04-27 04:16:11.341051,P3-Medium,Access Management,AGT-00003,19.2,24,False,False,2
INC-00387,2025-04-26 12:26:00,2025-04-28 21:16:06.430256,P4-Low,Network,AGT-00001,56.84,72,False,False,4
INC-00388,2025-01-31 07:51:00,2025-02-03 23:22:24.300424,P4-Low,Software,AGT-00005,87.52,72,True,False,3
INC-00389,2025-03-25 08:45:00,2025-03-26 10:21:12.206540,P3-Medium,Network,AGT-00011,25.6,24,True,False,2
INC-00390,2025-02-14 03:25:00,2025-02-14 16:48:05.174717,P3-Medium,Software,AGT-00003,13.38,24,False,False,4
INC-00391,2025-02-05 08:03:00,2025-02-05 18:51:45.657465,P3-Medium,Network,AGT-00001,10.81,24,False,False,5
INC-00392,2025-06-11 20:05:00,2025-06-12 04:18:18.181561,P2-High,Access Management,AGT-00004,8.22,8,True,False,2
INC-00393,2025-06-15 12:08:00,2025-06-16 11:43:43.209095,P4-Low,Network,AGT-00001,23.6,72,False,False,5
INC-00394,2025-01-13 08:36:00,2025-01-16 23:13:45.031142,P4-Low,Network,AGT-00014,86.63,72,True,False,3
INC-00395,2025-04-01 09:11:00,2025-04-02 12:37:07.875477,P3-Medium,Software,AGT-00005,27.44,24,True,False,2
INC-00396,2025-06-15 10:26:00,2025-06-15 15:17:28.386783,P2-High,Software,AGT-00007,4.86,8,False,False,4
INC-00397,2025-06-14 19:33:00,2025-06-14 20:03:14.504933,P2-High,Software,AGT-00004,0.5,8,False,False,5
INC-00398,2025-04-02 12:50:00,2025-04-03 17:39:51.524376,P3-Medium,Network,AGT-00004,28.83,24,True,False,4
INC-00399,2025-03-23 14:01:00,2025-03-24 07:06:01.252457,P3-Medium,Software,AGT-00002,17.08,24,False,False,5
INC-00400,2025-05-30 23:10:00,2025-05-31 09:59:56.485531,P2-High,Email/Comm,AGT-00006,10.83,8,True,False,3
INC-00401,2025-01-15 16:14:00,2025-01-15 21:28:40.483427,P3-Medium,Access Management,AGT-00013,5.24,24,False,False,5
INC-00402,2025-02-14 08:37:00,2025-02-14 21:49:17.999339,P3-Medium,Email/Comm,AGT-00015,13.2,24,False,False,5
INC-00403,2025-04-01 21:36:00,2025-04-02 15:38:31.018552,P3-Medium,Software,AGT-00008,18.04,24,False,False,5
INC-00404,2025-05-19 10:31:00,2025-05-21 13:27:22.602751,P4-Low,Access Management,AGT-00015,50.94,72,False,True,2
INC-00405,2025-03-26 20:12:00,2025-03-27 10:35:58.114421,P3-Medium,Network,AGT-00005,14.4,24,False,False,3
INC-00406,2025-01-16 01:37:00,2025-01-16 10:17:47.909148,P2-High,Access Management,AGT-00012,8.68,8,True,False,1
INC-00407,2025-01-19 11:42:00,2025-01-19 14:27:47.982590,P2-High,Software,AGT-00004,2.76,8,False,False,2
INC-00408,2025-04-22 17:31:00,2025-04-23 10:22:39.470831,P3-Medium,Network,AGT-00002,16.86,24,False,False,3
INC-00409,2025-04-02 09:37:00,2025-04-04 14:01:21.285483,P4-Low,Software,AGT-00014,52.41,72,False,False,4
